,prod_asin,prod_condition,prod_price,seller_index,seller_name,seller_rating,seller_n_reviews
6640,B0007UQNNQ,New,498.0,2.0,"OpticsPlanet, Inc",72.0,98815.0
6641,B0007UQNNQ,New,619.0,3.0,Certified Brands,94.0,753.0
6642,B0007UQNNQ,New,625.0,4.0,M Z Photo,99.0,37002.0
6643,B0007UQNNQ,New,648.0,5.0,Ultracell LLC,86.0,279.0
6644,B0007UQNNQ,New,659.0,6.0,Viamia Store,70.0,208.0
6645,B0007UQNNQ,New,671.0,7.0,You Get A Deal,90.0,138.0
6646,B0007UQNNQ,New,768.0,8.0,Eyeball Industries,60.0,5.0
6647,B0007UQNNQ,New,774.0,9.0,Tools and Toys Store,83.0,12.0
6648,B0007UQNNQ,New,798.0,10.0,Lucky Store 4 You,93.0,46.0
6649,B08LMQPCK4,New,78.0,0.0,Amazon.com,100.0,48.0
6650,B08LMQPCK4,New,95.0,1.0,EMARTHTECH,97.0,3287.0
6651,B08KGG7TM3,New,39.0,0.0,Amazon.com,93.0,160.0
6652,B08KGG7TM3,Used,34.0,1.0,Amazon Warehouse,,
6653,B00XQLV11M,New,,0.0,Amazon.com,99.0,771.0
6654,B00XQLV11M,New,249.0,1.0,Uranus UU,99.0,963.0
6655,B08QJ6RX6Z,New,119.0,0.0,Amazon.com,100.0,120.0
6656,B08QJ6RX6Z,New,120.0,1.0,EACONN OPTICS,93.0,44.0
6657,B08KGKQ2VB,New,44.0,0.0,Amazon.com,93.0,160.0
6658,B075WNJGCQ,New,39.0,0.0,Amazon.com,96.0,518.0
6659,B075WNJGCQ,New,50.0,1.0,FEEMIC,96.0,243.0
6660,B07HZLHPKP,New,79.0,0.0,Amazon.com,,
6661,B07HZLHPKP,Used,39.0,1.0,More,,
6662,B07HZLHPKP,Used,39.0,2.0,More,,
6663,B07HZLHPKP,Used,41.0,3.0,More,,
6664,B08LL4PXWM,New,159.0,0.0,Amazon.com,94.0,1395.0
6665,B0836CM7KY,New,42.0,0.0,Amazon.com,99.0,853.0
6666,B0095HVAKS,New,162.0,0.0,Amazon.com,100.0,115.0
6667,B0095HVAKS,New,162.0,1.0,K&MHomeAppliances,100.0,115.0
6668,B0095HVAKS,New,165.0,2.0,Seredan,82.0,11.0
6669,B071VKV4HJ,New,43.0,0.0,Amazon.com,91.0,3163.0
6670,B071VKV4HJ,Used,23.0,1.0,More,,
6671,B071VKV4HJ,Used,23.0,2.0,More,,
6672,B071VKV4HJ,Used,27.0,3.0,More,,
6673,B071VKV4HJ,Used,28.0,4.0,Amazon Warehouse,,
6674,B071VKV4HJ,Used,29.0,5.0,Amazon Warehouse,,
6675,B071VKV4HJ,Used,29.0,6.0,Amazon Warehouse,,
6676,B071VKV4HJ,New,49.0,7.0,Greatbigoutlet,91.0,3163.0
6677,B071VKV4HJ,New,67.0,8.0,Trader Chuck's,81.0,2022.0
6678,B071VKV4HJ,New,75.0,9.0,Blessings60,76.0,49.0
6679,B071VKV4HJ,New,77.0,10.0,Hoxie Global,76.0,36.0
6680,B08LL4PXWM,New,159.0,0.0,Amazon.com,94.0,1395.0
6681,B074CRXHNQ,New,36.0,0.0,Amazon.com,98.0,4763.0
6682,B074CRXHNQ,Used,26.0,1.0,More,,
6683,B074CRXHNQ,Used,26.0,2.0,Amazon Warehouse,,
6684,B074CRXHNQ,Used,28.0,3.0,More,,
6685,B074CRXHNQ,Used,28.0,4.0,More,,
6686,B074CRXHNQ,Used,28.0,5.0,Amazon Warehouse,,
6687,B074CRXHNQ,Used,28.0,6.0,Amazon Warehouse,,
6688,B074CRXHNQ,Used,28.0,7.0,Amazon Warehouse,,
6689,B074CRXHNQ,Used,28.0,8.0,Amazon Warehouse,,
6690,B074CRXHNQ,Used,28.0,9.0,Amazon Warehouse,,
6691,B074CRXHNQ,New,51.0,10.0,Amazing Deals & Promotions,98.0,4763.0
6692,B00MUOIQ8W,New,42.0,0.0,Amazon.com,95.0,18577.0
6693,B00MUOIQ8W,Used,24.0,1.0,More,,
6694,B00MUOIQ8W,Used,28.0,2.0,More,,
6695,B00MUOIQ8W,New,55.0,3.0,"Home Controls, Inc.",95.0,18577.0
6696,B00MUOIQ8W,New,59.0,4.0,Kitchen Dazzle L.L.C,46.0,1952.0
6697,B00MUOIQ8W,New,59.0,5.0,Bubblysuz,41.0,1811.0
6698,B00MUOIQ8W,New,59.0,6.0,Electronics Warehouse Outlet,90.0,29319.0
6699,B00MUOIQ8W,New,61.0,7.0,Hippo-Deals,81.0,7079.0
6700,B00MUOIQ8W,New,64.0,8.0,The Factory Depot,72.0,131330.0
6701,B00MUOIQ8W,New,72.0,9.0,Bee’s goodies,18.0,11.0
6702,B00MUOIQ8W,New,76.0,10.0,IPC-STORE✅,90.0,21422.0
6703,B016BERUKQ,New,53.0,0.0,Amazon.com,94.0,2196.0
6704,B016BERUKQ,Used,28.0,1.0,More,,
6705,B016BERUKQ,Used,33.0,2.0,More,,
6706,B016BERUKQ,Used,35.0,3.0,More,,
6707,B016BERUKQ,Used,35.0,4.0,Amazon Warehouse,,
6708,B016BERUKQ,Used,35.0,5.0,Boca Deals,94.0,2196.0
6709,B016BERUKQ,New,84.0,6.0,Hardware & Garden Supplies,92.0,7163.0
6710,B016BERUKQ,New,84.0,7.0,Fondaaro,73.0,11.0
6711,B016BERUKQ,New,84.0,8.0,Kitchen Dazzle L.L.C,46.0,1952.0
6712,B016BERUKQ,New,84.0,9.0,Bubblysuz,41.0,1811.0
6713,B016BERUKQ,New,85.0,10.0,Triplenet Pricing INC,79.0,72389.0
6714,B076XD97J6,New,40.0,0.0,Amazon.com,79.0,28.0
6715,B076XD97J6,Used,29.0,1.0,Amazon Warehouse,,
6716,B076XD97J6,Used,29.0,2.0,More,,
6717,B076XD97J6,Used,39.0,3.0,solin43,79.0,28.0
6718,B076XD97J6,New,49.0,4.0,Fat Boy Tools,89.0,28509.0
6719,B076XD97J6,New,49.0,5.0,Greatbigoutlet,91.0,3163.0
6720,B076XD97J6,New,57.0,6.0,Junipers',88.0,127436.0
6721,B076XD97J6,New,68.0,7.0,Viamia Store,70.0,208.0
6722,B076XD97J6,New,72.0,8.0,B.STORE LLC,81.0,16.0
6723,B076XD97J6,New,72.0,9.0,Suppliesonline,84.0,667.0
6724,B076XD97J6,New,69.0,10.0,Greentea_2013,94.0,77.0
6725,B0868WY7NY,New,329.0,0.0,Amazon.com,93.0,85.0
6726,B0868WY7NY,Used,303.0,1.0,Amazon Warehouse,,
6727,B0868WY7NY,New,329.0,2.0,WeatherFlow Inc,93.0,85.0
6728,B07VNP2HFB,New,160.0,0.0,Amazon.com,82.0,125.0
6729,B07VNP2HFB,Used,96.0,1.0,More,,
6730,B07VNP2HFB,Used,113.0,2.0,More,,
6731,B07VNP2HFB,Used,118.0,3.0,Amazon Warehouse,,
6732,B07VNP2HFB,Used,118.0,4.0,Amazon Warehouse,,
6733,B07VNP2HFB,Used,118.0,5.0,More,,
6734,B07VNP2HFB,Used,118.0,6.0,Amazon Warehouse,,
6735,B07VNP2HFB,Used,122.0,7.0,Amazon Warehouse,,
6736,B07VNP2HFB,Used,122.0,8.0,Amazon Warehouse,,
6737,B07VNP2HFB,New,256.0,9.0,PortandoStore,82.0,125.0
6738,B01N5TEHLI,New,169.0,0.0,Amazon.com,93.0,45684.0
6739,B01N5TEHLI,New,169.0,1.0,Ambient Weather,93.0,45684.0
6740,B0833DB72S,New,26.0,0.0,Amazon.com,94.0,2196.0
6741,B0833DB72S,Used,20.0,1.0,More,,
6742,B0833DB72S,Used,20.0,2.0,More,,
6743,B0833DB72S,Used,23.0,3.0,Boca Deals,94.0,2196.0
6744,B0833DB72S,Used,23.0,4.0,More,,
6745,B0833DB72S,Used,23.0,5.0,More,,
6746,B0833DB72S,Used,23.0,6.0,Boca Deals,94.0,2196.0
6747,B0833DB72S,Used,25.0,7.0,Dluxe Collection,33.0,3.0
6748,B0833DB72S,New,27.0,8.0,G.P Invest,72.0,18.0
6749,B0833DB72S,New,39.0,9.0,Greatbigoutlet,91.0,3163.0
6750,B0833DB72S,New,42.0,10.0,Northern Tool + Equipment,78.0,66414.0
6751,B08G1FZZ5M,New,119.0,0.0,Amazon.com,94.0,1395.0
6752,B08G1FZZ5M,Used,104.0,1.0,More,,
6753,B08G1FZZ5M,Used,109.0,2.0,Amazon Warehouse,,
6754,B08G1FZZ5M,Used,112.0,3.0,Amazon Warehouse,,
6755,B08G1FZZ5M,Used,112.0,4.0,Amazon Warehouse,,
6756,B07PLVBRHD,New,82.0,0.0,Amazon.com,91.0,3163.0
6757,B07PLVBRHD,Used,66.0,1.0,More,,
6758,B07PLVBRHD,Used,69.0,2.0,Amazon Warehouse,,
6759,B07PLVBRHD,Used,71.0,3.0,Amazon Warehouse,,
6760,B07PLVBRHD,Used,71.0,4.0,Amazon Warehouse,,
6761,B07PLVBRHD,Used,79.0,5.0,More,91.0,3163.0
6762,B07PLVBRHD,New,99.0,6.0,Greatbigoutlet,91.0,3163.0
6763,B07PLVBRHD,New,119.0,7.0,Northern Tool + Equipment,78.0,66414.0
6764,B07PLVBRHD,New,129.0,8.0,RareItem,90.0,1584.0
6765,B08P5QCJW9,New,26.0,0.0,Amazon.com,98.0,81.0
6766,B08P5QCJW9,New,26.0,1.0,LMSStore,81.0,21.0
6767,B085R9KBN1,New,49.0,0.0,Amazon.com,99.0,853.0
6768,B08G1FZZ5M,New,119.0,0.0,Amazon.com,94.0,1395.0
6769,B08G1FZZ5M,Used,104.0,1.0,More,,
6770,B08G1FZZ5M,Used,109.0,2.0,Amazon Warehouse,,
6771,B08G1FZZ5M,Used,112.0,3.0,Amazon Warehouse,,
6772,B08G1FZZ5M,Used,112.0,4.0,Amazon Warehouse,,
6773,B00GLDQH5W,New,29.0,0.0,Amazon.com,98.0,4763.0
6774,B00GLDQH5W,Used,24.0,1.0,More,,
6775,B00GLDQH5W,Used,24.0,2.0,More,,
6776,B00GLDQH5W,Used,24.0,3.0,Amazon Warehouse,,
6777,B00GLDQH5W,Used,26.0,4.0,Amazon Warehouse,,
6778,B00GLDQH5W,Used,26.0,5.0,More,,
6779,B00GLDQH5W,Used,26.0,6.0,Amazon Warehouse,,
6780,B00GLDQH5W,Used,26.0,7.0,Amazon Warehouse,,
6781,B00GLDQH5W,New,42.0,8.0,Amazing Deals & Promotions,98.0,4763.0
6782,B00GLDQH5W,New,44.0,9.0,PAC Brothers Wholesale,100.0,2.0
6783,B00GLDQH5W,New,46.0,10.0,Warehouse Island LLC,67.0,30.0
6784,B074XK7GRQ,New,199.0,0.0,Amazon.com,0.0,1.0
6785,B074XK7GRQ,Used,176.0,1.0,More,,
6786,B074XK7GRQ,Used,176.0,2.0,Amazon Warehouse,,
6787,B074XK7GRQ,Used,182.0,3.0,Amazon Warehouse,,
6788,B074XK7GRQ,Used,182.0,4.0,Amazon Warehouse,,
6789,B074XK7GRQ,New,268.0,5.0,KC3 Global Distributors,0.0,1.0
6790,B074XK7GRQ,New,306.0,6.0,Kitchen Dazzle L.L.C,46.0,1952.0
6791,B074XK7GRQ,New,306.0,7.0,Bubblysuz,41.0,1811.0
6792,B08G1GR9NJ,New,179.0,0.0,Amazon.com,94.0,1395.0
6793,B08G1GR9NJ,Used,155.0,1.0,More,,
6794,B08G1GR9NJ,Used,155.0,2.0,More,,
6795,B08G1GR9NJ,Used,162.0,3.0,More,,
6796,B08G1GR9NJ,Used,162.0,4.0,Amazon Warehouse,,
6797,B08G1GR9NJ,Used,167.0,5.0,Amazon Warehouse,,
6798,B08YDBSMM1,New,21.0,0.0,Amazon.com,,
6799,B08YDBSMM1,Used,18.0,1.0,Amazon Warehouse,,
6800,B08YDBSMM1,Used,19.0,2.0,More,,
6801,B08YDBSMM1,Used,19.0,3.0,Amazon Warehouse,,
6802,B0836CM7KY,New,42.0,0.0,Amazon.com,99.0,853.0
6803,B08LH14MHL,New,209.0,0.0,Amazon.com,93.0,45684.0
6804,B08LH14MHL,New,209.0,1.0,Ambient Weather,93.0,45684.0
6805,B08LGDTSTL,New,22.0,0.0,Amazon.com,97.0,249.0
6806,B07GRBY9NP,New,289.0,0.0,Amazon.com,93.0,45684.0
6807,B07GRBY9NP,New,289.0,1.0,Ambient Weather,93.0,45684.0
6808,B07GRBY9NP,New,369.0,2.0,First Harmonic Limited,88.0,214.0
6809,B07GRBY9NP,New,369.0,3.0,Consumer Supply Co,82.0,415.0
6810,B07GRBY9NP,New,369.0,4.0,FAST & FREE SHIPPING,87.0,368.0
6811,B094QDWPVH,New,48.0,0.0,Amazon.com,90.0,259.0
6812,B094QDWPVH,Used,42.0,1.0,Amazon Warehouse,,
6813,B094QDWPVH,New,54.0,2.0,LOMREC Direct,100.0,5.0
6814,B08GLHYFSV,New,29.0,0.0,Amazon.com,100.0,46154.0
6815,B08GLHYFSV,Used,27.0,1.0,Amazon Warehouse,,
6816,B08GLHYFSV,Used,27.0,2.0,Amazon Warehouse,,
6817,B002LLVFK0,New,304.0,0.0,Amazon.com,81.0,263989.0
6818,B002LLVFK0,Used,272.0,1.0,Amazon Warehouse,,
6819,B002LLVFK0,New,304.0,2.0,Ambient Weather,93.0,45684.0
6820,B002LLVFK0,New,304.0,3.0,Prime Marine,88.0,7547.0
6821,B002LLVFK0,New,309.0,4.0,Lifeline Brands,92.0,710.0
6822,B002LLVFK0,New,310.0,5.0,Less Is Always More ✱AUTHORIZED SELLER✱,88.0,8967.0
6823,B002LLVFK0,New,312.0,6.0,The Factory Depot,72.0,131330.0
6824,B002LLVFK0,New,313.0,7.0,Jarboys Outdoors & Marine Supplies -AUTHORIZED,91.0,2370.0
6825,B002LLVFK0,New,314.0,8.0,Willy Goodprice [AUTHORIZED DEALER]✅,94.0,2341.0
6826,B002LLVFK0,New,314.0,9.0,VirVentures,91.0,132944.0
6827,B002LLVFK0,New,314.0,10.0,KART IT,83.0,2928.0
6828,B08T6N9QVM,New,109.0,0.0,Amazon.com,98.0,128.0
6829,B08T6N9QVM,New,125.0,1.0,DOVEET-US,,
6830,B08GLHYFSV,New,29.0,0.0,Amazon.com,100.0,46154.0
6831,B08GLHYFSV,Used,27.0,1.0,Amazon Warehouse,,
6832,B08GLHYFSV,Used,27.0,2.0,Amazon Warehouse,,
6833,B094QDWPVH,New,48.0,0.0,Amazon.com,90.0,259.0
6834,B094QDWPVH,Used,42.0,1.0,Amazon Warehouse,,
6835,B094QDWPVH,New,54.0,2.0,LOMREC Direct,100.0,5.0
6836,B08V8HFSPN,New,49.0,0.0,Amazon.com,99.0,45116.0
6837,B01ACIISF8,New,75.0,0.0,Amazon.com,,
6838,B087V6N5WZ,New,369.0,0.0,Ambient Weather,93.0,45684.0
6839,B087V6N5WZ,New,369.0,1.0,Ambient Weather,93.0,45684.0
6840,B0721JT8SJ,New,149.0,0.0,Amazon.com,,
6841,B0721JT8SJ,Used,117.0,1.0,Amazon Warehouse,,
6842,B0721JT8SJ,Used,121.0,2.0,Amazon Warehouse,,
6843,B01MEFGGMF,New,119.0,0.0,Amazon.com,72.0,113.0
6844,B01MEFGGMF,Used,96.0,1.0,More,,
6845,B01MEFGGMF,New,199.0,2.0,K Corporation Inc,72.0,113.0
6846,B01MEFGGMF,New,199.0,3.0,Red Bird Marketplace LLC,100.0,3.0
6847,B01MEFGGMF,New,199.0,4.0,Verchus,75.0,4.0
6848,B01MEFGGMF,New,199.0,5.0,Imperial Home Supplies,67.0,3.0
6849,B01MEFGGMF,New,199.0,6.0,ALGCO,75.0,4.0
6850,B01MEFGGMF,New,199.0,7.0,Merchanted,100.0,4.0
6851,B01MEFGGMF,New,199.0,8.0,Cocomonkey Home Store,100.0,7.0
6852,B01MEFGGMF,New,219.0,9.0,LiviesHomenGarden,79.0,14.0
6853,B01MEFGGMF,New,247.0,10.0,We Share Deals,82.0,307.0
6854,B08Y6K6HQZ,New,37.0,0.0,Amazon.com,99.0,154.0
6855,B08Y6K6HQZ,New,39.0,1.0,Deebu,99.0,154.0
6856,B08Y6K6HQZ,New,39.0,2.0,Deebu,99.0,154.0
6857,B08S59R9HJ,New,129.0,0.0,Amazon.com,97.0,546385.0
6858,B08S59R9HJ,New,129.0,1.0,DBROTH,97.0,546385.0
6859,B085T83Q7F,New,119.0,0.0,DBROTH,97.0,546385.0
6860,B085T83Q7F,New,119.0,1.0,DBROTH,97.0,546385.0
6861,B00N1XCA9M,New,125.0,0.0,Amazon.com,82.0,307.0
6862,B00N1XCA9M,Used,96.0,1.0,Amazon Warehouse,,
6863,B00N1XCA9M,Used,99.0,2.0,Amazon Warehouse,,
6864,B00N1XCA9M,New,240.0,3.0,We Share Deals,82.0,307.0
6865,B08K3SVM8D,New,114.0,0.0,Amazon.com,91.0,3163.0
6866,B08K3SVM8D,Used,99.0,1.0,Amazon Warehouse,,
6867,B08K3SVM8D,New,165.0,2.0,Greatbigoutlet,91.0,3163.0
6868,B00N2KWU1C,New,88.0,0.0,Amazon.com,90.0,113397.0
6869,B00N2KWU1C,Used,69.0,1.0,More,,
6870,B00N2KWU1C,New,109.0,2.0,PORTABLE GUY,90.0,113397.0
6871,B00N2KWU1C,New,109.0,3.0,VPCI,81.0,33613.0
6872,B00N2KWU1C,New,112.0,4.0,SpaceBound,89.0,297915.0
6873,B00N2KWU1C,New,118.0,5.0,my Goods,84.0,110172.0
6874,B00N2KWU1C,New,119.0,6.0,IPC-STORE✅,90.0,21422.0
6875,B00N2KWU1C,New,129.0,7.0,Rock Bottom Sales,84.0,1362.0
6876,B00N2KWU1C,New,129.0,8.0,Innovative Products Online,77.0,17.0
6877,B00N2KWU1C,New,131.0,9.0,Bee’s goodies,18.0,11.0
6878,B00N2KWU1C,New,146.0,10.0,The Factory Depot,72.0,131330.0
6879,B08JKVF2PW,New,26.0,0.0,Amazon.com,90.0,259.0
6880,B08JKVF2PW,Used,22.0,1.0,Amazon Warehouse,,
6881,B08JKVF2PW,Used,26.0,2.0,Amazon Warehouse,,
6882,B08JKVF2PW,New,26.0,3.0,POPVA,90.0,259.0
6883,B091T3FF8G,New,29.0,0.0,Amazon.com,88.0,8.0
6884,B001AMRCDU,New,523.0,0.0,Amazon.com,91.0,132944.0
6885,B001AMRCDU,New,525.0,1.0,stores123,81.0,263989.0
6886,B001AMRCDU,New,525.0,2.0,Ambient Weather,93.0,45684.0
6887,B001AMRCDU,New,534.0,3.0,Prime Marine,88.0,7547.0
6888,B001AMRCDU,New,539.0,4.0,Less Is Always More ✱AUTHORIZED SELLER✱,88.0,8967.0
6889,B001AMRCDU,New,544.0,5.0,NVN Marine,46.0,13.0
6890,B001AMRCDU,New,544.0,6.0,Alta Boat Parts,100.0,6.0
6891,B001AMRCDU,New,544.0,7.0,The Factory Depot,72.0,131330.0
6892,B001AMRCDU,New,545.0,8.0,TreatYourBoatRight,100.0,871.0
6893,B001AMRCDU,New,545.0,9.0,Willy Goodprice [AUTHORIZED DEALER]✅,94.0,2341.0
6894,B001AMRCDU,New,546.0,10.0,KART IT,83.0,2928.0
6895,B08V8HFSPN,New,49.0,0.0,Amazon.com,99.0,45116.0
6896,B07B5QM763,New,50.0,0.0,Amazon.com,86.0,42.0
6897,B07B5QM763,Used,38.0,1.0,Jose2929,86.0,42.0
6898,B07B5QM763,Used,40.0,2.0,More,,
6899,B07B5QM763,Used,40.0,3.0,Amazon Warehouse,,
6900,B07B5QM763,Used,40.0,4.0,More,,
6901,B07B5QM763,New,49.0,5.0,Novel & More,79.0,103.0
6902,B07B5QM763,New,64.0,6.0,Junipers',88.0,127436.0
6903,B07B5QM763,New,64.0,7.0,Mizz_,91.0,356.0
6904,B07B5QM763,New,66.0,8.0,Sylvane,88.0,9414.0
6905,B07B5QM763,New,69.0,9.0,Kitchen Dazzle L.L.C,46.0,1952.0
6906,B07B5QM763,New,69.0,10.0,Bubblysuz,40.0,1810.0
6907,B08SMSGSWN,New,37.0,0.0,Amazon.com,98.0,903.0
6908,B06XNPKKNZ,New,119.0,0.0,Amazon.com,,
6909,B06XNPKKNZ,Used,70.0,1.0,Amazon Warehouse,,
6910,B06XNPKKNZ,Used,72.0,2.0,Amazon Warehouse,,
6911,B084NXZQSS,New,74.0,0.0,Amazon.com,91.0,3163.0
6912,B084NXZQSS,Used,55.0,1.0,More,,
6913,B084NXZQSS,Used,59.0,2.0,Amazon Warehouse,,
6914,B084NXZQSS,Used,59.0,3.0,Amazon Warehouse,,
6915,B084NXZQSS,Used,59.0,4.0,Greatbigoutlet,91.0,3163.0
6916,B01MF7HK97,New,180.0,0.0,Amazon.com,60.0,10.0
6917,B01MF7HK97,Used,160.0,1.0,Amazon Warehouse,,
6918,B01MF7HK97,New,179.0,2.0,VERY FAST SHIPPING.....,60.0,10.0
6919,B01MF7HK97,New,239.0,3.0,Synergy Inc,75.0,500.0
6920,B08DR9QPVF,New,33.0,0.0,Amazon.com,98.0,128.0
6921,B08LHFSZRC,New,159.0,0.0,Amazon.com,93.0,45684.0
6922,B002Y6X0UK,New,24.0,0.0,Amazon.com,98.0,17359.0
6923,B002Y6X0UK,New,31.0,1.0,,,
6924,B002Y6X0UK,New,36.0,2.0,PORTABLE GUY,90.0,113397.0
6925,B002Y6X0UK,New,32.0,3.0,Coffco Books,98.0,4191.0
6926,B002Y6X0UK,New,40.0,4.0,Amazing Deals & Promotions,98.0,4763.0
6927,B002Y6X0UK,New,41.0,5.0,JM PRIME,70.0,53413.0
6928,B002Y6X0UK,New,41.0,6.0,Hearthshire,88.0,285598.0
6929,B002Y6X0UK,New,42.0,7.0,Gatzies,84.0,246032.0
6930,B002Y6X0UK,New,43.0,8.0,VPCI,81.0,33613.0
6931,B002Y6X0UK,New,45.0,9.0,Campus Guru,83.0,55.0
6932,B002Y6X0UK,New,45.0,10.0,The Factory Depot,72.0,131330.0
6933,B0015KIFKG,New,48.0,0.0,Amazon.com,90.0,29319.0
6934,B0015KIFKG,Used,33.0,1.0,Amazon Warehouse,,
6935,B0015KIFKG,New,49.0,2.0,Electronics Warehouse Outlet,90.0,29319.0
6936,B0015KIFKG,New,64.0,3.0,Hardware & Garden Supplies,92.0,7163.0
6937,B0015KIFKG,New,64.0,4.0,Amazing Deals & Promotions,98.0,4763.0
6938,B0015KIFKG,New,65.0,5.0,Fondaaro,73.0,11.0
6939,B0015KIFKG,New,74.0,6.0,Chaste,63.0,200.0
6940,B0015KIFKG,New,75.0,7.0,GetYourThing,84.0,5344.0
6941,B0015KIFKG,New,71.0,8.0,TerraTree,74.0,50.0
6942,B0015KIFKG,New,73.0,9.0,Materro LLC,91.0,11588.0
6943,B0015KIFKG,New,80.0,10.0,Triplenet Pricing INC,79.0,72389.0
6944,B07D9D6CXW,New,136.0,0.0,Amazon.com,94.0,75.0
6945,B07D9D6CXW,Used,112.0,1.0,More,,
6946,B07D9D6CXW,Used,117.0,2.0,More,,
6947,B07D9D6CXW,Used,117.0,3.0,Amazon Warehouse,,
6948,B07D9D6CXW,Used,121.0,4.0,Amazon Warehouse,,
6949,B07D9D6CXW,Used,121.0,5.0,Amazon Warehouse,,
6950,B07D9D6CXW,New,135.0,6.0,FAST.SHIPPING,94.0,75.0
6951,B07D9D6CXW,New,139.0,7.0,RAYCO TRADING(SHIPS NEXT BUSINESS DAY),86.0,3693.0
6952,B07D9D6CXW,New,139.0,8.0,Brandmarca,100.0,397.0
6953,B07D9D6CXW,New,144.0,9.0,MAXX STORE USA,72.0,171.0
6954,B086WNW3Z8,New,153.0,0.0,Amazon.com,,
6955,B086WNW3Z8,Used,131.0,1.0,Amazon Warehouse,,
6956,B086WNW3Z8,Used,136.0,2.0,Amazon Warehouse,,
6957,B086WNW3Z8,Used,136.0,3.0,Amazon Warehouse,,
6958,B08LQP1Z56,New,32.0,0.0,Amazon.com,84.0,3940.0
6959,B08LQP1Z56,New,32.0,1.0,ShopVoxx,84.0,3940.0
6960,B0868WY7NY,New,329.0,0.0,Amazon.com,93.0,85.0
6961,B0868WY7NY,Used,303.0,1.0,Amazon Warehouse,,
6962,B0868WY7NY,New,329.0,2.0,WeatherFlow Inc,93.0,85.0
6963,B093PZTQ7H,New,29.0,0.0,Amazon.com,100.0,1.0
6964,B08V52Z5JZ,New,39.0,0.0,Amazon.com,100.0,1704.0
6965,B08SMSGSWN,New,37.0,0.0,Amazon.com,98.0,903.0
6966,B08MWJJBLR,New,39.0,0.0,Amazon.com,97.0,173.0
6967,B09134XW4X,New,28.0,0.0,Amazon.com,99.0,154.0
6968,B09134XW4X,New,39.0,1.0,Deebu,99.0,154.0
6969,B09134XW4X,New,39.0,2.0,Deebu,99.0,154.0
6970,B00NMRZEU4,New,45.0,0.0,Amazon.com,81.0,7079.0
6971,B00NMRZEU4,Used,36.0,1.0,More,,
6972,B00NMRZEU4,Used,38.0,2.0,More,,
6973,B00NMRZEU4,Used,38.0,3.0,Amazon Warehouse,,
6974,B00NMRZEU4,Used,39.0,4.0,Amazon Warehouse,,
6975,B00NMRZEU4,New,61.0,5.0,Hippo-Deals,81.0,7079.0
6976,B00NMRZEU4,New,67.0,6.0,Hoxie Global,76.0,36.0
6977,B00NMRZEU4,New,72.0,7.0,Kitchen Dazzle L.L.C,46.0,1952.0
6978,B00NMRZEU4,New,72.0,8.0,Bubblysuz,41.0,1811.0
6979,B00NMRZEU4,New,85.0,9.0,CMSelling,96.0,943.0
6980,B00FVC1LDC,New,61.0,0.0,Amazon.com,99.0,94542.0
6981,B00FVC1LDC,Used,43.0,1.0,Amazon Warehouse,,
6982,B00FVC1LDC,New,59.0,2.0,ICB.,99.0,94542.0
6983,B00FVC1LDC,New,67.0,3.0,PORTABLE GUY,90.0,113397.0
6984,B00FVC1LDC,New,69.0,4.0,Sirr0und,92.0,85197.0
6985,B00FVC1LDC,New,72.0,5.0,Hearthshire,88.0,285598.0
6986,B00FVC1LDC,New,73.0,6.0,VPCI,81.0,33613.0
6987,B00FVC1LDC,New,74.0,7.0,SpaceBound,89.0,297915.0
6988,B00FVC1LDC,New,74.0,8.0,ComegaCity,91.0,7704.0
6989,B00FVC1LDC,New,66.0,9.0,"SIM Supply, Inc.",91.0,36642.0
6990,B00FVC1LDC,New,75.0,10.0,Hugo's Online,81.0,38746.0
6991,B00FWSP3UC,New,150.0,0.0,Amazon.com,53.0,17.0
6992,B00FWSP3UC,New,147.0,1.0,LBP Logistics International,53.0,17.0
6993,B00FWSP3UC,New,181.0,2.0,We Share Deals,82.0,307.0
6994,B00FWSP3UC,New,201.0,3.0,LiviesHomenGarden,79.0,14.0
6995,B00FWSP3UC,New,206.0,4.0,Synergy Inc,75.0,500.0
6996,B08D6N2S6L,New,33.0,0.0,Chuanghaojie Trading,91.0,32.0
6997,B085R9KBN1,New,49.0,0.0,Amazon.com,99.0,853.0
6998,B07YRHHX93,New,25.0,0.0,Amazon.com,94.0,12850.0
6999,B07YRHHX93,Used,17.0,1.0,Amazon Warehouse,,
7000,B07YRHHX93,New,26.0,2.0,Thouriguim,98.0,511.0
7001,B0147DCLPC,New,,0.0,Faireria,75.0,45.0
7002,B0147DCLPC,New,244.0,1.0,Faireria,75.0,45.0
7003,B01FID5TIG,New,43.0,0.0,Amazon.com,93.0,45684.0
7004,B01FID5TIG,Used,36.0,1.0,More,,
7005,B01FID5TIG,Used,38.0,2.0,Amazon Warehouse,,
7006,B01FID5TIG,Used,38.0,3.0,More,,
7007,B01FID5TIG,Used,39.0,4.0,Amazon Warehouse,,
7008,B01FID5TIG,New,43.0,5.0,Ambient Weather,93.0,45684.0
7009,B07MPSXYTH,New,,0.0,Amazon.com,98.0,903.0
7010,B00NMRZC4C,New,49.0,0.0,Amazon.com,90.0,29319.0
7011,B00NMRZC4C,Used,25.0,1.0,More,,
7012,B00NMRZC4C,Used,29.0,2.0,More,,
7013,B00NMRZC4C,Used,29.0,3.0,More,,
